id,year,country,state_province,district,actors,side_a,side_b,conflict,deaths_a,deaths_b,deaths_civilians,deaths_unknown,deaths_total,latitude,longitude,location_name,headline,date,month,month_name,year_month,violence_type,severity
431582,2022,Nigeria,Borno state,Ngala lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,2,2,12.37066,14.21731,Gamboru (eastern Borno),"Last night, an ISWAP attack on Gamboru (eastern Borno) dislodged troops stationed in a military;According to local sources (if I understand things correctly), two people were killed",2022-02-20,2,Feb,2022-02,State-based conflict,Low (1–5)
430760,2022,Nigeria,Imo state,Isu lga,Government of Nigeria - IPOB,Government of Nigeria,IPOB,Nigeria: Biafra,2,0,0,0,2,5.688256,7.056476,Isu Police station in the Isu Local Government Area of Imo state,"Hoodlums ‘bomb’ Police station, kill officers in Imo",2022-02-20,2,Feb,2022-02,State-based conflict,Low (1–5)
432859,2022,Nigeria,Lagos state,Kosofe lga,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,4,0,0,0,4,6.608319,3.393763,"Maidan Orile, Mile 12 area of Lagos State",Cult Rivalry Claims 5 Lives In Lagos,2022-02-20,2,Feb,2022-02,Non-state conflict,Low (1–5)
430784,2022,Niger,Tillabéri region,,Government of Niger - IS,Government of Niger,IS,Niger: Islamic State,0,0,18,0,18,14.33333,2.08333,"Tizigorou village; in the west of Niger near the Sahel nation's border with Mali

///

in the Tillaberi region

///

leaving Taroun for Tizigorou, a village in the department of Banibangou, Tillaberi region",Up to 18 civilians feared killed near Niger's border with Mali;Up to 18 civilians feared killed near Niger's border with Mali;Suspected militants kill 18 in western Niger,2022-02-20,2,Feb,2022-02,State-based conflict,Medium (6–20)
430770,2022,Nigeria,Anambra state,,Government of Nigeria - IPOB,Government of Nigeria,IPOB,Nigeria: Biafra,2,0,0,0,2,6.333333,7.0,in Anambra state,Four policemen killed in restive southeast Nigeria,2022-02-20,2,Feb,2022-02,State-based conflict,Low (1–5)
431609,2022,Nigeria,Adamawa state,,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,0,0,10.170877,13.385249,in Mandara Mountains,"Meanwhile, NA used an apparent clash between ISWAP and JAS in Mandara Mountains and killed;BREAKING NEWS",2022-02-21,2,Feb,2022-02,State-based conflict,No deaths recorded
433235,2022,Nigeria,Bayelsa state,Yenagoa lga,Deebam - NDV,Deebam,NDV,Deebam - NDV,0,0,0,2,2,4.924722,6.264167,"Amarata suburb; in Yenagoa, the Bayelsa State capital","Suspected drug peddler, one other, killed in renewed cult war in Bayelsa;Five Killed As Rival Cult Gangs Clash In Bayelsa",2022-02-21,2,Feb,2022-02,Non-state conflict,Low (1–5)
431053,2022,Cameroon,North-West region,,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,1,0,0,0,1,6.366667,10.366667,in the northwestern area of ​​Cameroon,"Nord-ouest: mis en difficultés, les ambaboys sortent la nuit et tuent un soldat en mission",2022-02-21,2,Feb,2022-02,State-based conflict,Low (1–5)
430789,2022,Nigeria,Osun state,,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,0,0,0,10,10,7.62789,4.74161,"in some areas at Ilesa, Osun State

at Brewery, Ifofin, Idasa and Irojo areas of the town",10 die as cultists clash in Osun;Ilesha cult clash: Police confam cult clash kill five pipo for Osun,2022-02-21,2,Feb,2022-02,Non-state conflict,Medium (6–20)
432861,2022,Nigeria,Lagos state,Kosofe lga,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,0,0,0,1,1,6.608319,3.393763,"Maidan Orile, Mile 12 area of Lagos State",Cult Rivalry Claims 5 Lives In Lagos,2022-02-21,2,Feb,2022-02,Non-state conflict,Low (1–5)
430795,2022,Nigeria,Anambra state,Ihiala lga,Government of Nigeria - IPOB,Government of Nigeria,IPOB,Nigeria: Biafra,0,0,0,0,0,5.88329,6.899934,"Imo State border towns of Orsumoghu, Lilu and Azia in Ihiala Local Government Area

///

at Orsumoghu, Lilu and Azia section in Ihiala Local Government Area","Briefing: 'Many killed' as Nigerian police and separatist militia clash;Many Feared Dead As Security Operatives, Gunmen Clash in Anambra;Suspected Eastern Security Network Gunmen Kill Four Policemen, Soldier In Anambra",2022-02-22,2,Feb,2022-02,State-based conflict,No deaths recorded
432639,2022,Chad,Lac region,Mamdi department,Government of Chad - IS,Government of Chad,IS,Chad: Islamic State,5,0,0,0,5,13.964543,13.696474,Kaiga Kindjiria,Jihadists kill five soldiers in Lake Chad region;Boko Haram kills five Chadian soldiers in Lake Chad region,2022-02-22,2,Feb,2022-02,State-based conflict,Low (1–5)
431466,2022,Cameroon,North-West region,Mezam département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,2,0,2,5.9597,10.14597,"in Bamenda, North West Region","News Summary, February 22nd, 2022;News Roundup – February 23, 2022",2022-02-22,2,Feb,2022-02,One-sided (civilians),Low (1–5)
437309,2022,Nigeria,Anambra state,Ihiala lga,Government of Nigeria - IPOB,Government of Nigeria,IPOB,Nigeria: Biafra,0,1,0,0,1,5.846835,6.859183,"at Azia, Orsumoghu, Lilu Forest, Mbosi and Uli in Ihiala and Orsu Local Government Areas of Anambra and Imo States respectively

four ambush sites along roads Orsumoghu-Mbosi – Ihiala-Uli","TROOPS DISLODGE IPOB/ESN CAMPS IN ORSUMOGHU, BURST IPOB SYNDICATE BEHIND ELECTORAL VIOLENCE IN ENUGU",2022-02-23,2,Feb,2022-02,State-based conflict,Low (1–5)
433234,2022,Nigeria,Borno state,Gwoza lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,0,0,11.189764,13.911289,in Vretet-Zamga-Ngoshe triangle in the general area of Kirawa on the Nigeria /Cameroon borders,"MNJTF Neutralises Boko Haram Terrorists On Nigeria, Cameroon Borders",2022-02-23,2,Feb,2022-02,State-based conflict,No deaths recorded
430796,2022,Nigeria,Borno state,Chibok lga,IS - Civilians,IS,Civilians,IS - Civilians,0,0,3,0,3,10.819855,12.98956,Kautikari village of Chibok local government area of Borno state,"Five Killed As ISWAP Attacks Northeast Nigeria Community;Boko Haram kills traditional ruler’s son, 2 IDPs, raze largest church in Chibok village;Breaking: Boko Haram kills traditional rulers’ son in Borno;Nigeria jihadists kill 27 people in four attacks",2022-02-25,2,Feb,2022-02,One-sided (civilians),Low (1–5)
431052,2022,Cameroon,South-West region,Meme département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,0,1,0,0,1,4.6363,9.4469,in Kumba (South-West),Crise anglophone: un général ambazonien neutralisé à Kumba (Sud-Ouest),2022-02-25,2,Feb,2022-02,State-based conflict,Low (1–5)
430798,2022,Nigeria,Borno state,Biu lga,IS - Civilians,IS,Civilians,IS - Civilians,0,0,24,0,24,10.81742,12.08845,"Sabongarin Kimba, Mandara-Girau and Ngama villages in Biu district",Nigeria jihadists kill 27 people in four attacks;17 Villagers Killed In Fresh ISWAP Attacks On Borno Communities;IS claims killing of 20 'collaborators' in Nigeria,2022-02-26,2,Feb,2022-02,One-sided (civilians),High (21–50)
434599,2022,Nigeria,Borno state,Gwoza lga,IS - JAS,IS,JAS,IS - JAS,1,0,0,0,1,11.046388,13.751003,Gabara/Galta close to Mandara Mountain in the South of Borno,"Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash",2022-02-26,2,Feb,2022-02,Non-state conflict,Low (1–5)
431046,2022,Cameroon,North-West region,Mezam département,Ambazonia insurgents - Civilians,Ambazonia insurgents,Civilians,Ambazonia insurgents - Civilians,0,0,1,0,1,5.931522,10.127504,around Mile 90 Nsongwa in Bamenda,"Bamenda: Suspected Amba Fighters Open Fire on Vehicle, kill nurse, wound doctor",2022-02-26,2,Feb,2022-02,One-sided (civilians),Low (1–5)
434802,2022,Cameroon,Far North region,Mayo-Tsanaga department,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,6,0,6,10.93703,13.71756,TOUROU,"Extrême Nord: Terrorisé par Boko Haram, TOUROU s’organise pour survivre",2022-02-28,2,Feb,2022-02,One-sided (civilians),Medium (6–20)
434554,2022,Cameroon,North-West region,Mezam département,Ambazonia insurgents - Civilians,Ambazonia insurgents,Civilians,Ambazonia insurgents - Civilians,0,0,1,0,1,5.9597,10.14597,"in regional capital Bamenda, North West region (NW)",Cameroon MARCH 2022,2022-03-01,3,Mar,2022-03,One-sided (civilians),Low (1–5)
430803,2022,Cameroon,South-West region,Ndian département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,4,0,0,3,7,4.6051,9.0978,"on the highway between Ekondo-Titi and Bekora in Southwest Region

///

in Bekora village in the Ekondo Titi district","Senior official, mayor among 5 dead in Cameroon blast;Cameroon government says seven killed in separatist ambush;Senior official, mayor among 7 dead in Cameroon attack;Cameroon government says seven killed in separatist ambush;Cameroon Says Rebel Bomb Kills Officials",2022-03-02,3,Mar,2022-03,State-based conflict,Medium (6–20)
434216,2022,Niger,Tillabéri region,Say department,Government of Niger - JNIM,Government of Niger,JNIM,Niger: Government,5,0,0,0,5,13.169,1.495,Niger's southwestern Torodi region,Five Niger soldiers killed in IED explosion;Niger MARCH 2022,2022-03-04,3,Mar,2022-03,State-based conflict,Low (1–5)
434551,2022,Nigeria,Borno state,Dikwa lga,IS - JAS,IS,JAS,IS - JAS,0,0,0,20,20,11.90069,14.02693,in Dikwa and Mobbar areas,Nigeria MARCH 2022,2022-03-05,3,Mar,2022-03,Non-state conflict,Medium (6–20)
434851,2022,Nigeria,Borno state,Mobbar lga,IS - JAS,IS,JAS,IS - JAS,0,0,0,20,20,13.09165,12.6966,in Dikwa and Mobbar areas,Nigeria MARCH 2022,2022-03-05,3,Mar,2022-03,Non-state conflict,Medium (6–20)
437442,2022,Nigeria,Borno state,Mobbar lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,17,0,0,17,13.09771,12.4952,"in Damasak, Mobbar Local Government Area of Borno State","Troops Vanquish 17 Insurgents as Boko Haram, ISWAP Clash Claims Scores of Terrorists",2022-03-06,3,Mar,2022-03,State-based conflict,Medium (6–20)
434238,2022,Niger,Diffa region,Diffa department,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,10,0,10,13.31536,12.61135,"the villages of Fiego, Ngarwa-Lawandi and Ngarwa-Koura near the town of Diffa; nearby village of Lada

///

six villages in Diffa department",10 killed by jihadists in southeast Niger;Niger MARCH 2022,2022-03-07,3,Mar,2022-03,One-sided (civilians),Medium (6–20)
437496,2022,Nigeria,Taraba state,Donga lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,26,0,0,26,7.717252,9.95949,Tor-Damisa community in the Donga Local Government Area of Taraba State,"Scores killed, many injured as suspected herdsmen invade Taraba community",2022-03-07,3,Mar,2022-03,Non-state conflict,High (21–50)
437429,2022,Nigeria,Borno state,Damboa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,3,0,0,3,11.15604,12.75758,Damboa town in Borno State,"Troops Kill Insurgents, Repel Attack On Borno Town",2022-03-07,3,Mar,2022-03,State-based conflict,Low (1–5)
444994,2022,Niger,Diffa region,Diffa department,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,10,0,10,13.302151,12.645961,"the villages of Fiego, Ngarwa-Lawandi and Ngarwa-Koura near the town of Diffa; nearby village of Lada

///

six villages in Diffa department",10 killed by jihadists in southeast Niger;Niger MARCH 2022,2022-03-07,3,Mar,2022-03,One-sided (civilians),Medium (6–20)
434570,2022,Nigeria,Borno state,Ngala lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,1,0,0,0,1,12.483371,14.183386,"in Wulgo locality, Borno state, Nigeria",Cameroon MARCH 2022,2022-03-08,3,Mar,2022-03,State-based conflict,Low (1–5)
434240,2022,Nigeria,Benue state,Guma lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,5,0,0,5,7.96667,8.76667,a village in Guma local government area in the east-central Benue State,Suspected herders kill five in Nigeria's Benue State,2022-03-08,3,Mar,2022-03,Non-state conflict,Low (1–5)
434559,2022,Cameroon,North-West region,Bui département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,2,0,2,6.2,10.66667,"[arrested in] Din village in Noni subdivision, Bui Division (NW)

[killed in] Kumbo","Cameroon MARCH 2022;Bui division: Soldiers Raid Noni Village, Arrest, Execute Suspects",2022-03-09,3,Mar,2022-03,One-sided (civilians),Low (1–5)
437530,2022,Nigeria,Ondo state,Akoko North East lga,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,0,0,1,0,1,7.5248,5.766788,"Agolo High School, Ikare Akoko, North East council area of Ondo State","9-yr-old boy killed, two students injured as rival cult groups disrupt school inter-house-sports",2022-03-10,3,Mar,2022-03,Non-state conflict,Low (1–5)
437506,2022,Nigeria,Benue state,Guma lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,6,0,0,6,7.993851,8.883353,"Iye community, Uvir Council Ward and Yelwata all in Guma Local Government Area of Benue state","Again, Six killed, many injured as herdsmen storm two Benue communities in fresh attacks",2022-03-10,3,Mar,2022-03,Non-state conflict,Medium (6–20)
434444,2022,Niger,Tillabéri region,Tera department,IS - Civilians,IS,Civilians,IS - Civilians,0,0,19,2,21,14.00814,0.415575,"near the Petelkole border post, 10 kilometres (six miles) from the border with Burkina","Attack on bus, truck kills 21 in Niger: sources;Niger: March 2022",2022-03-16,3,Mar,2022-03,One-sided (civilians),High (21–50)
434660,2022,Cameroon,North-West region,Mezam département,Ambazonia insurgents - Civilians,Ambazonia insurgents,Civilians,Ambazonia insurgents - Civilians,0,0,0,0,0,5.9597,10.14597,Ntarikon Bamenda,Gunmen kill man impersonating Amba boys In Bamenda,2022-03-17,3,Mar,2022-03,One-sided (civilians),No deaths recorded
434791,2022,Nigeria,Imo state,Owerri West lga,Government of Nigeria - IPOB,Government of Nigeria,IPOB,Nigeria: Biafra,2,0,0,0,2,5.467943,6.96588,Umuguma Divisional Police Headquarters situated in the Owerri West LGA,Separatist Agitation Resurfaces As Attacks On Police In Southeast Nigeria Return,2022-03-19,3,Mar,2022-03,State-based conflict,Low (1–5)
437609,2022,Nigeria,Borno state,Kukawa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,2,0,0,2,13.12111,13.86032,"in Doron Baga, a community in Kukawa Local Government Area of Borno State","ISWAP Fighters Evacuate Dead, Injured Colleagues After Military Forces Repel Attack on Army Base;ISWAP Suffers More Casualties in Doron Baga",2022-03-19,3,Mar,2022-03,State-based conflict,Low (1–5)
434461,2022,Nigeria,Kaduna state,Kaura lga,Agworok (Atyap) - Fulani,Agworok (Atyap),Fulani,Agworok (Atyap) - Fulani,32,0,0,6,38,9.61232,8.46992,"in Mararaban Agban, Agban and Adan communities in Kaura Local Government Area

///

in Kagoro in Kaura local government area; in three communities","Gunmen kill 23 in Nigeria's Kaduna State attacks;Gunmen kill 34 in northwest Nigeria: official;Death Toll in Southern Kaduna Killing Rises to 34, Including 2 Military Personnel;Nigerian leader warns against reprisals after Kaduna attacks;Amnesty International Condemns Kaduna Killings;Makarfi Condemns Kaduna Killings;32 Christians, 2 Soldiers Killed by Suspected Fulani Herdsmen and Islamic Terrorists in Nigeria",2022-03-20,3,Mar,2022-03,Non-state conflict,High (21–50)
434562,2022,Cameroon,North-West region,Mezam département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,3,0,3,5.9597,10.14597,"in Bamenda

///

in the Bangshe neighbourhood of Bamendakwe",Residents of Mile 90 in #Bamenda are still mourning following the death of three young;Corpses of Three boys killed By Soldiers in Bamenda Arrive Guzang for Burial;Cameroon MARCH 2022,2022-03-20,3,Mar,2022-03,One-sided (civilians),Low (1–5)
434792,2022,Nigeria,Imo state,Oru East lga,Government of Nigeria - IPOB,Government of Nigeria,IPOB,Nigeria: Biafra,0,4,0,0,4,5.7569,6.94613,Omuma Divisional Police Headquarters in Oru East LGA,Separatist Agitation Resurfaces As Attacks On Police In Southeast Nigeria Return;Four die as gunmen attack Uzodinma’s hometown police station again,2022-03-20,3,Mar,2022-03,State-based conflict,Low (1–5)
437689,2022,Nigeria,Ogun state,Abeokuta South lga,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,0,0,0,6,6,7.15571,3.34509,"at different scenes like a relaxation centre at Asero; other ones at Kugba, Ikereku, Panseke, Adigbe, Oke Ijeun and Isale Abetu, all in Abeokuta",Police claim arrests as seven killed in Ogun cult war;16 killed as Ogun cult killings escalate,2022-03-21,3,Mar,2022-03,Non-state conflict,Medium (6–20)
434473,2022,Nigeria,Borno state,Mafa lga,Government of Nigeria - Civilians,Government of Nigeria,Civilians,Government of Nigeria - Civilians,0,0,7,0,7,11.92543,13.60269,in Mafa market,Army arrests soldier for alleged killing of 7 civilians in Borno,2022-03-22,3,Mar,2022-03,One-sided (civilians),Medium (6–20)
434828,2022,Nigeria,Borno state,Gwoza lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,1,0,0,1,11.339547,13.564416,around Njimia-Alafa axis in Borno State,Troops of Operation Desert Sanity destroyed BokoHaram/ISWAP’s Vehicle Borne;Another reason to believe that ISWAP is not putting strong enough resistance - when publishing,2022-03-23,3,Mar,2022-03,State-based conflict,Low (1–5)
434827,2022,Nigeria,Borno state,Bama lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,1,0,0,1,11.37265,13.65412,"in the village of Arra, in the eastern part of Sambisa Forest","For the first time since January, ISWAP claimed an SVBIED attack in Borno;Update on the Arra suicide attack - ISWAP quickly posted a photo of the SVBIED driver",2022-03-23,3,Mar,2022-03,State-based conflict,Low (1–5)
434539,2022,Nigeria,Borno state,Abadam lga,IS - JAS,IS,JAS,IS - JAS,23,0,0,0,23,13.50633,13.15844,"in Yauma Wango and Ngaama, in Abadam local government area (LGA) of Borno State","Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash;Jihadists share videos about attack on IS Nigeria militants by rivals",2022-03-24,3,Mar,2022-03,Non-state conflict,High (21–50)
